Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201
251080805000137;1;108;24;40;24;17;2;1;64;0;41;0;3;0;0;64;0;41;0;3;47;17;34;7;2;1;63;1;41;0;3;0;0;64;0;41;0;3;0;64;0;41;0;3;53;11;38;3;3;0;14;50;2;39;0;3;7;57;2;39;0;3;50;57;0;0;107;0;0;0;0;107;0;0;82;25;0;0;106;1;0;0;0;107;0;0;0;107;0;0;93;14;0;0;16;91;0;0;8;99;0;0;22;4;25;52;0;0;26;0;77;0;0;0;0;26;0;77;0;0;23;3;56;21;0;0;25;1;77;0;0;0;0;26;0;77;0;0;0;26;0;77;0;0;24;2;66;11;0;0;3;23;13;64;0;0;3;23;6;71;0;0;48;52;1;1;100;0;2;0;0;100;0;2;79;21;1;1;99;1;2;0;0;100;0;2;0;100;0;2;88;12;1;1;14;86;2;0;8;92;1;1
251080805000138;1;203;67;65;31;31;2;7;131;1;62;0;9;0;126;6;47;15;7;2;132;0;62;0;9;0;132;0;62;0;9;0;5;127;2;60;1;8;3;129;2;60;0;9;131;1;62;0;9;0;0;132;0;62;0;9;0;132;0;62;0;9;100;103;0;0;202;1;0;0;180;23;0;0;203;0;0;0;203;0;0;0;8;195;0;0;5;198;0;0;202;1;0;0;0;203;0;0;0;203;0;0;99;94;1;7;0;0;192;1;8;0;0;0;173;20;6;2;0;0;193;0;8;0;0;0;193;0;8;0;0;0;8;185;0;8;0;0;5;188;0;8;0;0;192;1;8;0;0;0;0;193;0;8;0;0;0;193;0;8;0;0;100;102;0;0;201;1;0;0;180;22;0;0;202;0;0;0;202;0;0;0;8;194;0;0;5;197;0;0;201;1;0;0;0;202;0;0;0;202;0;0
251080805000139;1;197;49;83;14;33;5;6;132;0;47;0;11;0;113;19;42;5;11;0;128;4;45;2;11;0;111;21;41;6;11;0;0;132;0;47;0;11;0;132;0;47;0;11;129;3;47;0;11;0;0;132;1;46;0;11;0;132;0;47;0;11;68;129;0;0;197;0;0;0;173;24;0;0;191;6;0;0;170;27;0;0;0;197;0;0;0;197;0;0;194;3;0;0;1;196;0;0;0;197;0;0;62;111;2;7;0;0;173;0;9;0;0;0;158;15;8;1;0;0;171;2;9;0;0;0;155;18;8;1;0;0;0;173;0;9;0;0;0;173;0;9;0;0;170;3;9;0;0;0;1;172;0;9;0;0;0;173;0;9;0;0;68;127;0;1;195;0;1;0;171;24;1;0;189;6;1;0;168;27;1;0;0;195;0;1;0;195;0;1;192;3;1;0;1;194;0;1;0;195;0;1
251080805000140;1;201;37;81;8;37;13;22;117;1;40;5;34;1;84;34;23;22;27;8;94;24;26;19;28;7;84;34;23;22;27;8;0;118;0;45;0;35;17;101;1;44;5;30;116;2;39;6;34;1;4;114;1;44;2;33;78;40;40;5;28;7;56;140;0;0;189;7;0;0;135;61;0;0;149;47;0;0;135;61;0;0;0;196;0;0;23;173;0;0;187;9;0;0;6;190;0;0;144;52;0;0;58;128;0;2;0;0;181;5;1;1;0;0;137;49;0;2;0;0;150;36;0;2;0;0;137;49;0;2;0;0;0;186;0;2;0;0;23;163;0;2;0;0;179;7;1;1;0;0;1;185;1;1;0;0;134;52;2;0;0;0;58;140;0;0;191;7;0;0;137;61;0;0;151;47;0;0;137;61;0;0;0;198;0;0;23;175;0;0;189;9;0;0;7;191;0;0;146;52;0;0
251080805000141;1;198;50;104;14;30;0;0;154;0;44;0;0;0;77;77;31;13;0;0;88;66;35;9;0;0;77;77;31;13;0;0;0;154;0;44;0;0;0;154;0;44;0;0;151;3;43;1;0;0;0;154;0;44;0;0;123;31;30;14;0;0;64;132;0;0;196;0;0;0;108;88;0;0;122;74;0;0;108;88;0;0;0;196;0;0;0;196;0;0;194;2;0;0;0;196;0;0;152;44;0;0;63;133;1;1;0;0;196;0;2;0;0;0;106;90;2;0;0;0;121;75;2;0;0;0;106;90;2;0;0;0;0;196;0;2;0;0;0;196;0;2;0;0;192;4;2;0;0;0;0;196;0;2;0;0;151;45;2;0;0;0;64;134;0;0;198;0;0;0;108;90;0;0;123;75;0;0;108;90;0;0;0;198;0;0;0;198;0;0;194;4;0;0;0;198;0;0;153;45;0;0
251080805000142;1;175;41;8;57;62;2;5;47;2;77;42;4;3;49;0;119;0;7;0;46;3;71;48;4;3;46;3;69;50;4;3;21;28;17;102;1;6;10;39;21;98;0;7;30;19;52;67;1;6;0;49;0;119;0;7;2;47;13;106;0;7;83;73;16;2;111;45;16;2;156;0;18;0;104;52;16;2;102;54;16;2;39;117;0;18;14;142;16;2;66;90;16;2;0;156;0;18;15;141;0;18;100;75;0;0;0;0;128;47;0;0;0;0;175;0;0;0;0;0;121;54;0;0;0;0;119;56;0;0;0;0;39;136;0;0;0;0;31;144;0;0;0;0;83;92;0;0;0;0;0;175;0;0;0;0;15;160;0;0;0;0;100;75;0;0;128;47;0;0;175;0;0;0;121;54;0;0;119;56;0;0;39;136;0;0;31;144;0;0;83;92;0;0;0;175;0;0;15;160;0;0
251080805000143;1;163;41;1;89;18;13;1;42;0;91;16;13;1;42;0;107;0;14;0;42;0;91;16;13;1;42;0;91;16;13;1;34;8;56;51;12;2;37;5;75;32;13;1;32;10;60;47;12;2;0;42;0;107;0;14;1;41;3;104;0;14;138;18;5;2;144;12;2;5;156;0;7;0;144;12;2;5;144;12;2;5;102;54;0;7;124;32;1;6;102;54;2;5;0;156;0;7;4;152;0;7;141;20;0;0;0;0;144;17;0;0;0;0;161;0;0;0;0;0;144;17;0;0;0;0;144;17;0;0;0;0;100;61;0;0;0;0;123;38;0;0;0;0;102;59;0;0;0;0;0;161;0;0;0;0;4;157;0;0;0;0;136;20;0;0;139;17;0;0;156;0;0;0;139;17;0;0;139;17;0;0;101;55;0;0;124;32;0;0;97;59;0;0;0;156;0;0;4;152;0;0
251080805000144;1;190;47;92;18;24;6;2;138;1;42;0;8;0;63;76;20;22;7;1;131;8;39;3;8;0;63;76;20;22;7;1;0;139;0;42;0;8;0;139;0;42;0;8;139;0;42;0;8;0;0;139;0;42;0;8;0;139;0;42;0;8;71;118;0;0;188;1;0;0;90;99;0;0;178;11;0;0;90;99;0;0;0;189;0;0;0;189;0;0;189;0;0;0;0;189;0;0;0;189;0;0;71;116;0;0;0;2;186;1;0;0;2;0;90;97;0;0;0;2;177;10;0;0;2;0;90;97;0;0;0;2;0;187;0;0;0;2;0;187;0;0;0;2;187;0;0;0;2;0;0;187;0;0;0;2;0;187;0;0;0;2;71;119;0;0;189;1;0;0;90;100;0;0;179;11;0;0;90;100;0;0;0;190;0;0;0;190;0;0;190;0;0;0;0;190;0;0;0;190;0;0
251080810000001;1;278;74;104;39;36;12;13;171;7;72;3;24;1;65;113;21;54;11;14;84;94;31;44;13;12;66;112;20;55;11;14;9;169;8;67;3;22;0;178;0;75;0;25;157;21;63;12;22;3;1;177;1;74;1;24;31;147;2;73;1;24;125;150;0;0;264;11;0;0;97;178;0;0;128;147;0;0;97;178;0;0;20;255;0;0;0;275;0;0;240;35;0;0;3;272;0;0;34;241;0;0;92;97;0;0;0;3;184;5;0;0;3;0;81;108;0;0;2;1;103;86;0;0;0;3;80;109;0;0;2;1;17;172;0;0;0;3;0;189;0;0;0;3;168;21;0;0;3;0;0;189;0;0;0;3;24;165;0;0;0;3;121;145;0;0;256;10;0;0;93;173;0;0;123;143;0;0;92;174;0;0;20;246;0;0;0;266;0;0;233;33;0;0;3;263;0;0;33;233;0;0
251080810000002;8;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251080810000003;8;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000001;1;285;104;83;27;37;13;20;181;6;59;5;32;1;143;44;47;17;24;9;152;35;43;21;21;12;155;32;44;20;22;11;0;187;0;64;0;33;0;187;0;64;0;33;176;11;59;5;26;7;1;186;0;64;0;33;0;187;0;64;0;33;139;131;0;0;260;10;0;0;207;63;0;0;210;60;0;0;215;55;0;0;0;270;0;0;0;270;0;0;250;20;0;0;1;269;0;0;0;270;0;0;128;111;0;0;1;3;231;8;0;0;4;0;186;53;0;0;0;4;190;49;0;0;1;3;193;46;0;0;1;3;0;239;0;0;0;4;0;239;0;0;0;4;222;17;0;0;2;2;1;238;0;0;0;4;0;239;0;0;0;4;141;133;2;4;263;11;6;0;210;64;3;3;214;60;2;4;219;55;2;4;0;274;0;6;0;274;0;6;253;21;5;1;1;273;0;6;0;274;0;6
251090705000002;1;263;8;168;8;65;0;14;159;17;66;7;13;1;45;131;25;48;4;10;41;135;22;51;6;8;37;139;23;50;2;12;0;176;0;73;0;14;0;176;0;73;0;14;167;9;73;0;13;1;14;162;6;67;4;10;0;176;0;73;0;14;14;191;0;0;190;15;0;0;65;140;0;0;60;145;0;0;53;152;0;0;0;205;0;0;0;205;0;0;200;5;0;0;20;185;0;0;0;205;0;0;12;147;0;0;0;6;153;6;0;0;5;1;65;94;0;0;0;6;59;100;0;0;0;6;56;103;0;0;0;6;0;159;0;0;0;6;0;159;0;0;0;6;158;1;0;0;5;1;4;155;0;0;0;6;0;159;0;0;0;6;16;235;0;0;233;18;0;0;74;177;0;0;69;182;0;0;62;189;0;0;0;251;0;0;0;251;0;0;244;7;0;0;22;229;0;0;0;251;0;0
251090705000003;1;241;31;122;11;62;2;13;139;14;56;17;14;1;78;75;34;39;7;8;78;75;30;43;7;8;81;72;30;43;7;8;0;153;0;73;0;15;1;152;0;73;0;15;146;7;68;5;15;0;36;117;29;44;2;13;1;152;0;73;0;15;44;188;0;0;202;30;0;0;119;113;0;0;115;117;0;0;118;114;0;0;0;232;0;0;1;231;0;0;221;11;0;0;66;166;0;0;1;231;0;0;33;112;0;0;0;0;134;11;0;0;0;0;108;37;0;0;0;0;103;42;0;0;0;0;105;40;0;0;0;0;0;145;0;0;0;0;0;145;0;0;0;0;138;7;0;0;0;0;18;127;0;0;0;0;0;145;0;0;0;0;42;191;2;0;204;29;2;0;117;116;2;0;112;121;2;0;115;118;2;0;0;233;0;2;0;233;0;2;223;10;2;0;66;167;0;2;1;232;0;2
251090705000004;8;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000005;8;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000006;8;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000007;8;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000008;8;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000009;8;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000010;8;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090705000011;1;373;66;198;22;78;3;3;208;56;87;13;4;2;95;169;33;67;4;2;61;203;27;73;3;3;91;173;33;67;4;2;0;264;0;100;0;6;0;264;0;100;0;6;234;30;95;5;5;1;15;249;7;93;0;6;0;264;0;100;0;6;73;157;0;0;203;27;0;0;110;120;0;0;75;155;0;0;110;120;0;0;0;230;0;0;0;230;0;0;218;12;0;0;17;213;0;0;0;230;0;0;77;109;14;148;1;6;174;12;112;50;4;3;112;74;17;145;4;3;78;108;12;150;2;5;112;74;15;147;2;5;0;186;0;162;0;7;0;186;0;162;0;7;184;2;135;27;5;2;3;183;18;144;0;7;0;186;0;162;0;7;92;264;0;0;295;61;0;0;130;226;0;0;92;264;0;0;128;228;0;0;0;356;0;0;0;356;0;0;326;30;0;0;21;335;0;0;0;356;0;0
251090705000012;1;279;71;124;22;37;10;7;172;23;48;11;17;0;60;135;23;36;7;10;51;144;14;45;5;12;57;138;21;38;7;10;0;195;0;59;0;17;0;195;0;59;0;17;188;7;53;6;17;0;89;106;24;35;6;11;1;194;0;59;0;17;101;157;0;0;227;31;0;0;90;168;0;0;70;188;0;0;85;173;0;0;0;258;0;0;0;258;0;0;245;13;0;0;113;145;0;0;1;257;0;0;55;48;0;2;0;0;99;4;1;1;0;0;63;40;0;2;0;0;49;54;0;2;0;0;63;40;0;2;0;0;0;103;0;2;0;0;0;103;0;2;0;0;101;2;2;0;0;0;16;87;1;1;0;0;0;103;0;2;0;0;101;154;1;0;227;28;1;0;88;167;1;0;68;187;1;0;83;172;1;0;0;255;0;1;0;255;0;1;242;13;1;0;113;142;0;1;1;254;0;1
251090707000001;1;168;0;125;0;8;0;16;95;30;5;3;15;1;2;123;0;8;0;16;0;125;0;8;0;16;0;125;0;8;0;16;2;123;0;8;0;16;0;125;0;8;0;16;99;26;7;1;12;4;35;90;3;5;6;10;0;125;0;8;0;16;0;149;0;0;117;32;0;0;2;147;0;0;0;149;0;0;0;149;0;0;2;147;0;0;0;149;0;0;119;30;0;0;44;105;0;0;0;149;0;0;0;0;0;111;0;20;0;0;88;23;13;7;0;0;1;110;1;19;0;0;0;111;0;20;0;0;0;111;0;20;0;0;2;109;0;20;0;0;0;111;0;20;0;0;87;24;17;3;0;0;24;87;6;14;0;0;0;111;0;20;0;153;0;0;119;34;0;0;2;151;0;0;0;153;0;0;0;153;0;0;2;151;0;0;0;153;0;0;122;31;0;0;45;108;0;0;0;153;0;0
251090707000002;8;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090707000003;8;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090710000001;1;78;0;69;0;1;0;8;54;15;1;0;6;2;23;46;1;0;3;5;39;30;1;0;6;2;23;46;1;0;3;5;0;69;0;1;0;8;0;69;0;1;0;8;67;2;1;0;8;0;0;69;0;1;0;8;0;69;0;1;0;8;0;78;0;0;61;17;0;0;27;51;0;0;46;32;0;0;27;51;0;0;0;78;0;0;0;78;0;0;76;2;0;0;0;78;0;0;0;78;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;3;0;75;0;0;58;17;0;0;26;49;0;0;45;30;0;0;26;49;0;0;0;75;0;0;0;75;0;0;74;1;0;0;0;75;0;0;0;75;0;0
251090710000002;8;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251090710000003;8;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251100405000001;1;367;82;203;17;43;7;14;267;18;59;1;19;2;181;104;42;18;16;5;129;156;34;26;12;9;181;104;42;18;16;5;20;265;9;51;2;19;0;285;0;60;0;21;269;16;56;4;20;1;68;217;12;48;3;18;0;285;0;60;0;21;106;257;0;2;342;21;2;0;239;124;0;2;174;189;0;2;239;124;0;2;31;332;0;2;0;363;0;2;343;20;2;0;83;280;0;2;0;363;0;2;48;101;57;146;0;0;140;9;193;10;0;0;129;20;108;95;0;0;101;48;73;130;0;0;129;20;108;95;0;0;22;127;9;194;0;0;0;149;0;203;0;0;142;7;192;11;0;0;8;141;68;135;0;0;0;149;0;203;0;0;0;3;106;256;3;0;341;21;1;2;239;123;1;2;174;188;1;2;239;123;0;3;31;331;0;3;0;362;3;0;341;21;0;3;83;279;0;3;0;362
251100405000002;1;289;98;115;23;26;17;10;199;14;49;0;27;0;163;50;39;10;22;5;189;24;48;1;27;0;165;48;39;10;22;5;29;184;5;44;1;26;0;213;0;49;0;27;207;6;48;1;26;1;22;191;7;42;5;22;0;213;0;49;0;27;138;149;0;0;274;13;0;0;223;64;0;0;263;24;0;0;225;62;0;0;34;253;0;0;0;287;0;0;280;7;0;0;34;253;0;0;0;287;0;0;91;82;46;66;1;2;169;4;103;9;3;0;157;16;64;48;3;0;169;4;92;20;3;0;156;17;67;45;3;0;24;149;11;101;0;3;0;173;0;112;0;3;168;5;109;3;3;0;7;166;27;85;0;3;0;173;0;112;0;3;138;146;0;0;275;9;0;0;224;60;0;0;264;20;0;0;226;58;0;0;35;249;0;0;0;284;0;0;276;8;0;0;34;250;0;0;0;284;0;0
251100405000003;8;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
