Cod_setor;Situacao_setor;V001;V002;V003
250750705000659;1;129;2;0
250750705000660;1;135;0;0
250750705000661;1;227;0;0
250750705000662;1;133;0;0
250750705000663;1;80;1;0
250750705000664;1;75;0;0
250750705000665;1;150;1;0
250750705000666;1;178;0;0
250750705000667;1;82;1;0
250750705000668;1;7;0;0
250750705000669;1;191;1;0
250750705000670;1;178;0;0
250750705000671;1;8;0;0
250750705000672;1;115;0;0
250750705000673;1;125;0;0
250750705000674;1;215;2;0
250750705000675;1;174;0;0
250750705000676;1;174;0;0
250750705000677;1;96;0;0
250750705000678;1;116;1;0
250750705000679;1;152;2;1
250750705000680;1;132;0;0
250750705000681;1;142;2;0
250750705000682;1;112;0;0
250750705000683;1;146;0;0
250750705000684;1;240;1;0
250750705000685;1;280;1;0
250750705000686;1;255;2;0
250750705000687;1;222;2;3
250750705000688;1;239;1;1
250750705000689;1;256;2;0
250750705000690;4;141;0;0
250750705000691;1;38;0;0
250750705000692;1;177;0;0
250750705000693;1;140;1;0
250750705000694;1;231;1;0
250750705000695;1;211;4;0
250750705000696;1;200;0;0
250750705000697;1;209;0;0
250750705000698;1;108;2;0
250750705000699;1;131;1;0
250750705000700;1;191;0;0
250750705000701;1;263;0;0
250750705000702;1;143;0;0
250750705000703;1;115;0;0
250750705000704;1;114;0;0
250750705000705;1;97;0;0
250750705000706;1;113;0;0
250750705000707;1;26;0;0
250750705000708;1;84;0;0
250750705000709;1;77;0;0
250750705000710;1;92;0;0
250750705000711;1;65;0;0
250750705000712;1;76;0;0
250750705000713;1;65;0;0
250750705000714;1;108;0;0
250750705000715;1;96;0;0
250750705000716;1;209;0;0
250750705000717;1;72;0;0
250750705000718;1;82;0;0
250750705000719;1;80;0;0
250750705000720;1;87;0;0
250750705000721;1;97;0;1
250750705000722;1;67;0;0
250750705000723;1;73;0;0
250750705000724;1;5;0;0
250750705000725;1;58;1;0
250750705000726;1;33;1;0
250750705000727;1;56;0;0
250750705000728;1;69;0;0
250750705000729;1;61;0;0
250750705000730;1;126;0;3
250750705000731;1;130;0;0
250750705000732;1;83;0;0
250750705000733;1;85;0;0
250750705000734;1;46;0;0
250750705000735;1;104;0;0
250750705000736;1;68;1;0
250750705000737;1;153;1;0
250750705000738;1;86;0;0
250750705000739;1;117;0;0
250750705000740;1;70;0;0
250750705000741;1;196;0;0
250750705000742;1;85;0;0
250750705000743;1;117;1;0
250750705000744;1;61;0;0
250750705000745;1;170;2;0
250750705000746;1;95;0;0
250750705000747;1;45;0;0
250750705000748;1;59;0;0
250750705000749;1;120;0;0
250750705000750;1;269;1;0
250750705000751;1;304;4;3
250750705000752;1;318;6;8
250750705000753;1;331;1;1
250750705000754;1;330;2;5
250750705000755;1;170;1;0
250750705000756;1;182;1;0
250750705000757;1;161;1;0
250750705000758;1;180;0;0
250750705000759;1;198;0;0
250750705000760;1;178;0;0
250750705000761;1;161;0;0
250750705000762;1;126;0;0
250750705000763;1;173;1;4
250750705000764;1;281;1;0
250750705000765;1;70;1;0
250750705000766;1;41;0;0
250750705000767;1;65;0;0
250750705000768;1;60;0;0
250750705000769;1;57;0;0
250750705000770;1;51;0;1
250750705000771;1;25;0;0
250750705000772;1;24;0;0
250750705000773;1;53;1;0
250750705000774;1;100;0;0
250750705000775;1;57;0;0
250750705000776;1;69;0;0
250750705000777;1;137;0;0
250750705000778;1;303;0;0
250750705000779;1;276;0;0
250750705000780;1;251;2;0
250750705000781;1;222;1;0
250750705000782;1;3;0;0
250750705000783;1;49;0;0
250750705000784;1;72;0;0
250750705000785;1;57;0;1
250750705000786;1;51;0;0
250750705000787;1;49;0;0
250750705000788;1;119;0;0
250750705000789;1;51;0;0
250750705000790;1;38;0;0
250750705000791;1;59;0;0
250750705000792;1;110;0;0
250750705000793;1;100;0;0
250750705000794;1;174;0;0
250750705000795;1;125;0;0
250750705000796;1;89;0;1
250750705000797;1;98;0;0
250750705000798;1;87;1;0
250750705000799;1;112;0;0
250750705000800;1;106;0;0
250750705000801;1;81;0;0
250750705000802;1;152;0;0
250750705000803;1;149;0;2
250750705000804;1;218;1;2
250750705000805;1;149;1;0
250750705000806;1;136;0;0
250750705000807;1;184;0;4
250750705000808;1;103;0;0
250750705000809;1;129;0;0
250750705000810;1;100;0;0
250750705000811;1;129;1;0
250750705000812;1;172;2;1
250750705000813;1;26;0;0
250750705000814;1;97;0;0
250750705000815;1;57;0;0
250750705000816;1;88;0;0
250750705000817;1;72;0;0
250750705000818;1;54;0;0
250750705000819;1;39;0;0
250750705000820;1;74;0;0
250750705000821;1;43;0;0
250750705000822;1;47;0;0
250750705000823;1;46;0;1
250750705000824;1;84;0;0
250750705000825;1;46;0;0
250750705000826;1;107;0;0
250750705000827;1;84;0;0
250750705000828;1;115;0;0
250750705000829;1;82;0;0
250750705000830;1;147;0;0
250750705000831;1;133;0;0
250750705000832;1;104;0;0
250750705000833;1;75;0;0
250750705000834;1;97;0;0
250750705000835;1;42;0;0
250750705000836;1;36;0;0
250750705000837;1;65;0;0
250750705000838;1;80;1;0
250750705000839;1;159;0;0
250750705000840;1;121;0;0
250750705000841;1;12;0;0
250750705000842;1;122;0;0
250750705000843;1;160;0;0
250750705000844;1;100;0;0
250750705000845;1;119;1;1
250750705000846;1;117;0;0
250750705000847;1;216;1;0
250750705000848;1;226;1;0
250750705000849;1;106;0;0
250750705000850;1;100;0;0
250750705000851;1;128;0;0
250750705000852;1;187;2;1
250750705000853;1;76;0;0
250750705000854;1;71;0;0
250750705000855;1;98;0;0
250750705000856;1;93;1;0
250750705000857;1;153;1;0
250750705000858;1;95;0;0
250750705000859;1;214;0;0
250750705000860;1;88;0;0
250750705000861;1;106;0;0
250750705000862;1;82;1;0
250750705000863;1;90;0;0
250750705000864;1;104;0;0
250750705000865;1;118;0;0
250750705000866;1;260;3;1
250750705000867;1;68;0;0
250750705000868;1;135;0;0
250750705000869;1;134;0;0
250750705000870;1;82;0;0
250750705000871;1;125;0;0
250750705000872;1;129;0;0
250750705000873;1;135;0;0
250750705000874;1;90;0;0
250750705000875;1;90;0;0
250750705000876;1;68;0;0
250750705000877;1;82;0;0
250750705000878;1;166;0;0
250750705000879;1;106;0;0
250750705000880;1;132;0;0
250750705000881;1;129;0;0
250750705000882;1;80;0;0
250750705000883;1;149;0;0
250750705000884;1;118;0;0
250750705000885;1;153;0;0
250750705000886;1;82;0;0
250750705000887;1;118;1;0
250750705000888;1;106;1;0
250750705000889;1;168;0;0
250750705000890;1;64;1;0
250750705000891;1;42;0;0
250750705000892;1;80;0;0
250750705000893;1;125;0;0
250750705000894;1;133;0;0
250750705000895;1;165;0;0
250750705000896;1;78;0;0
250750705000897;1;148;0;0
250750705000898;1;253;0;0
250750705000899;1;60;0;0
250750705000900;1;75;0;0
250750705000901;1;74;0;0
250750705000902;1;119;0;0
250750705000903;1;123;1;0
250750705000904;1;11;0;0
250750705000905;1;59;0;0
250750705000906;1;137;0;2
250750705000907;1;100;0;0
250750705000908;1;122;0;0
250750705000909;1;106;0;0
250750705000910;4;18;0;0
250750705000911;1;389;0;0
250750705000912;1;114;2;0
250750705000913;1;105;0;0
250750705000914;1;99;0;0
250750705000915;1;131;3;0
250750705000916;1;210;1;0
250750705000917;1;27;0;0
250750705000918;1;117;1;0
250750705000919;1;181;1;0
250750705000920;1;205;1;0
250750705000921;1;265;0;0
250750705000922;1;148;0;0
250750705000923;1;230;1;0
250750705000924;1;248;0;0
250750705000925;1;89;1;1
250750705000927;1;97;0;0
250750705000928;1;262;0;0
250750705000929;1;184;0;0
250750705000930;1;155;0;0
250750705000931;1;173;0;0
250750705000932;1;168;0;0
250750705000933;1;141;1;0
250750705000934;1;204;0;0
250750705000935;1;114;1;0
250750705000936;1;97;0;0
250750705000937;1;69;0;0
250750705000938;1;79;0;0
250750705000939;1;122;0;0
250750705000940;1;76;0;0
250750705000941;1;210;0;0
250750705000942;1;97;0;0
250750705000943;1;167;0;0
250750705000944;1;220;2;0
250750705000945;1;205;0;0
250750705000946;1;72;0;0
250750705000947;1;118;0;0
250750705000948;1;369;1;0
250750705000949;1;232;3;0
250750705000951;8;5;"X";"X"
250750705000952;1;17;0;0
250750705000953;1;266;1;0
250750705000954;1;69;0;0
250750705000955;1;43;0;0
250750705000956;1;2;0;0
250750705000957;1;8;"X";"X"
250750705000958;1;3;"X";"X"
250750705000959;1;31;0;0
250750705000960;1;23;0;0
250750705000961;1;163;1;0
250750705000962;1;168;0;0
250750705000963;1;144;1;0
250760605000001;1;207;1;1
250760605000002;1;109;0;0
250760605000003;1;80;0;0
250760605000004;1;127;1;0
250760605000005;1;152;2;0
250760605000006;8;130;1;0
250760605000007;8;120;0;0
250760605000008;8;67;0;0
250760605000010;1;86;0;0
250760605000011;1;227;2;0
250760605000012;1;128;0;0
250770505000001;1;150;0;0
250770505000002;1;187;1;0
250770505000003;1;182;0;0
250770505000004;1;177;0;0
250770505000005;1;246;0;0
250770505000006;1;167;2;0
250770505000007;1;100;0;0
250770505000008;1;139;0;0
250770505000009;8;322;0;0
250770505000010;8;152;0;0
250770505000011;8;83;0;0
250770505000012;8;273;0;0
250770505000013;8;399;0;0
250770505000014;8;121;0;0
250770505000015;8;98;0;0
250770505000016;5;23;0;0
250770505000017;8;210;0;0
250770505000018;1;50;0;0
250770505000019;1;197;0;0
250770505000020;1;213;1;0
250770505000021;1;165;1;0
250780405000001;1;107;0;0
250780405000002;1;240;0;0
250780405000003;1;84;1;0
250780405000004;8;232;0;0
250780405000005;8;70;0;0
250780405000006;8;66;0;0
250780405000007;8;29;0;0
250780405000008;1;136;1;0
250780405000009;1;92;1;0
250780405000010;1;141;1;0
250780405000011;5;60;0;0
250790305000001;1;125;0;0
250790305000002;1;181;0;0
250790305000003;1;211;0;0
250790305000004;1;196;1;0
250790305000005;1;327;7;0
250790305000006;1;276;1;0
250790305000007;1;98;1;0
250790305000008;1;135;0;0
250790305000009;1;288;1;0
250790305000010;8;95;0;0
250790305000011;8;41;0;0
250790305000012;1;77;0;0
250800005000001;1;178;0;0
250800005000002;1;166;0;0
250800005000003;1;122;0;0
250800005000004;1;81;0;0
250800005000005;8;109;0;0
250800005000006;8;119;0;0
250800005000007;8;72;0;0
250800005000008;8;47;0;0
250800005000009;8;89;0;0
250800005000010;8;54;0;0
250800005000011;8;54;0;0
250800005000012;8;32;0;0
250800005000013;8;150;0;0
250800005000014;5;97;0;0
250800005000015;1;117;0;0
250800005000016;1;129;0;0
250800005000017;5;105;0;0
250800005000018;5;50;0;0
250810905000001;1;179;0;0
250810905000002;1;136;1;0
250810905000003;8;157;0;0
250810905000004;8;15;0;0
250810905000005;8;139;0;0
250810905000006;8;14;0;0
250810905000007;8;81;0;0
250810905000008;1;68;0;0
250820805000001;1;146;1;0
250820805000002;1;167;0;0
250820805000003;1;187;1;0
250820805000004;1;120;0;0
250820805000005;8;108;0;0
250820805000006;8;104;0;0
250820805000007;8;13;0;0
250820805000008;8;71;0;0
250820805000009;8;143;1;0
250820805000010;5;46;0;0
250820805000011;8;68;2;0
250820805000012;8;10;0;0
250820805000013;8;66;0;0
250820805000014;1;86;0;0
250820805000015;5;25;0;0
250830705000001;1;168;0;0
250830705000002;1;235;0;0
250830705000003;1;197;0;0
250830705000004;1;204;1;0
250830705000005;1;241;0;0
250830705000006;1;220;1;0
250830705000007;1;144;0;0
250830705000008;3;153;0;0
250830705000009;8;86;0;0
250830705000010;8;90;0;0
250830705000011;4;39;0;0
250830705000012;8;157;1;0
250830705000013;8;212;0;0
250830705000014;4;80;2;0
250830705000015;8;214;0;0
250830705000016;4;228;2;0
250830705000017;8;75;0;0
250830705000018;8;36;0;0
250830705000019;8;223;1;0
250830705000020;8;62;0;0
250830705000021;8;85;0;0
250830705000022;4;83;0;0
250830705000023;8;130;1;0
250830705000024;4;118;0;0
250830705000025;8;84;0;0
250830705000026;8;224;0;0
250830705000027;8;121;0;0
250830705000028;8;204;1;1
250830705000029;8;98;0;0
250830705000030;4;197;0;0
250830705000031;8;18;0;0
250830705000032;8;66;0;0
250830705000033;1;113;0;0
250830705000034;1;233;0;0
250830705000035;1;59;0;0
250830705000036;4;43;0;0
250840605000001;1;245;1;0
250840605000002;8;66;0;0
250840605000003;8;45;0;0
250840605000004;8;24;0;0
250840605000005;8;16;0;0
250840605000006;5;93;0;0
250850505000001;1;139;1;0
250850505000002;1;184;0;0
250850505000003;1;173;1;0
250850505000004;1;193;1;0
250850505000005;8;139;0;0
250850505000006;8;180;0;0
250850505000007;8;275;1;0
250850505000008;8;84;0;0
250850505000009;1;78;0;0
250855405000001;1;138;0;0
250855405000002;1;184;0;0
250855405000003;8;90;0;0
250855405000004;8;107;0;0
250855405000005;8;87;0;0
250855405000006;5;126;3;0
250860405000001;1;165;0;0
250860405000002;1;197;1;1
250860405000003;1;61;0;0
250860405000004;1;218;0;0
250860405000005;1;75;0;0
250860405000006;1;96;0;0
250860405000007;8;176;1;0
250860405000008;8;131;0;0
250860405000009;1;226;0;0
250860405000010;1;76;0;0
250860415000001;1;164;0;0
250860415000002;1;160;0;0
250860415000003;1;97;2;0
250860415000004;1;156;0;1
250860415000005;1;201;0;0
250860415000006;8;82;1;0
250860415000007;1;251;5;0
250870305000001;1;194;2;0
250870305000002;1;112;0;0
250870305000003;8;92;0;0
250870305000004;5;74;0;0
250870305000005;8;82;0;0
250870305000006;8;26;0;0
250870305000007;8;128;0;0
250870305000008;8;30;0;0
250870305000009;8;31;0;0
250880205000001;1;125;0;0
250880205000002;1;255;4;0
250880205000003;1;75;0;0
250880205000004;1;173;0;0
250880205000005;8;45;0;0
250880205000006;8;89;0;0
250880205000007;1;99;0;0
250880205000008;1;180;0;0
250890105000001;1;136;1;0
250890105000002;1;132;0;0
250890105000003;1;145;1;0
250890105000004;1;163;0;0
250890105000005;1;212;0;0
250890105000006;1;127;1;0
250890105000007;1;278;2;0
250890105000008;1;346;0;0
250890105000009;1;241;2;0
250890105000010;1;183;2;1
250890105000011;1;182;0;0
250890105000012;1;144;1;0
250890105000013;1;217;0;0
250890105000014;1;151;0;0
250890105000015;1;113;0;0
250890105000016;1;96;0;1
250890105000017;1;110;0;0
250890105000018;1;92;1;0
250890105000019;1;318;0;0
250890105000020;1;260;3;0
250890105000021;1;193;0;0
250890105000022;1;51;0;0
250890105000023;1;221;1;0
250890105000024;1;265;3;0
250890105000025;1;222;0;0
250890105000026;1;255;0;0
250890105000027;1;215;1;0
250890105000028;1;123;0;0
250890105000029;1;197;3;0
250890105000030;5;111;1;0
250890105000031;8;104;0;0
250890105000032;8;143;3;0
250890105000033;8;152;1;0
250890105000034;8;264;2;0
250890105000035;8;116;1;1
250890105000036;8;6;0;0
250890105000038;5;38;0;0
250890105000039;5;93;0;0
250890105000040;1;144;0;3
250890105000041;1;191;0;0
250890105000042;1;163;3;0
250890105000043;1;106;1;0
250890105000044;1;143;1;0
250890105000045;1;173;1;0
250890105000046;8;100;1;0
250890105000047;7;39;0;0
250890105000048;4;72;0;0
250890125000001;1;200;0;0
250890125000002;8;56;0;0
250890125000003;8;85;0;0
250890125000004;8;69;0;0
250890125000005;5;195;0;0
250890125000006;1;140;1;0
250890125000007;8;95;1;0
250900805000001;1;132;0;0
250900805000002;1;94;1;0
250900805000003;1;85;1;0
250900805000004;1;18;0;0
250900805000005;8;81;0;0
250900805000006;8;70;0;0
250900805000007;8;138;0;0
250900805000008;8;14;0;0
250900805000009;8;55;0;0
250900805000010;8;122;0;0
250900805000011;8;74;0;0
250900805000012;1;199;0;0
250900805000013;1;206;0;0
250900805000014;1;83;0;0
250900805000015;1;150;0;0
250900805000016;1;226;0;0
250900805000017;8;78;0;0
250900805000018;8;128;1;0
250900810000001;1;36;0;0
250900810000002;8;128;0;0
250900810000003;8;113;0;0
250905705000001;1;194;0;0
250905705000002;1;201;0;0
250905705000003;8;267;1;0
250905705000004;8;20;0;0
250905705000005;5;98;1;0
250905705000006;8;166;1;0
250905705000007;5;134;3;0
250905705000008;5;54;0;0
250905705000009;5;38;0;0
250905710000001;1;137;0;0
250905710000002;8;95;0;0
250905710000003;5;305;3;0
250905710000004;1;62;0;0
250910705000001;1;113;0;0
250910705000002;1;110;0;0
250910705000003;1;131;1;0
250910705000004;1;138;4;0
250910705000005;1;78;0;0
250910705000006;1;84;0;0
250910705000007;1;97;3;0
250910705000008;1;101;0;0
250910705000009;1;225;2;0
250910705000010;1;65;1;3
250910705000011;1;108;0;0
250910705000012;1;175;2;1
250910705000013;1;130;2;0
250910705000014;1;126;0;0
250910705000015;1;350;3;0
250910705000016;1;149;0;0
250910705000017;1;179;0;0
250910705000018;1;95;1;0
250910705000019;1;165;3;0
250910705000020;8;211;0;0
250910705000021;8;65;0;0
250910705000022;8;25;0;2
250910705000023;8;131;2;3
250910705000024;5;20;0;0
250910705000025;8;1;0;0
250910705000026;1;91;0;0
250910705000027;1;91;0;0
250910705000028;1;120;1;0
250910705000029;1;193;0;0
250910705000030;8;93;0;0
250910705000031;8;144;0;0
250915605000001;1;140;0;0
250915605000002;1;232;2;0
250915605000003;1;205;0;0
250915605000004;1;118;0;0
250915605000005;8;86;0;0
250915605000006;7;64;0;0
250915605000007;1;297;0;0
250920605000001;1;72;0;0
250920605000002;1;157;0;0
250920605000003;1;94;1;0
250920605000004;1;153;0;0
250920605000005;8;162;0;0
250920605000006;8;70;0;0
250920605000007;8;72;0;0
250920605000008;8;208;0;0
250920605000009;8;153;0;0
250920605000010;8;70;0;0
250920605000011;8;29;0;0
250920605000012;8;85;2;3
250920605000013;8;117;0;0
250920605000014;8;30;0;0
250920605000015;8;106;0;0
250920605000016;4;156;1;0
250920605000017;1;59;0;0
250920605000018;1;75;0;0
250920605000019;1;152;0;0
250920605000020;4;58;0;0
250920605000021;8;60;0;0
250920605000022;4;272;0;0
250930505000001;1;124;1;0
250930505000002;1;114;0;0
250930505000003;1;286;2;0
250930505000004;1;220;1;0
250930505000005;8;50;0;0
250930505000006;1;148;0;1
250930505000007;1;129;2;0
250930505000008;1;283;1;0
250930505000009;8;115;0;0
250930510000001;1;164;0;0
250930510000002;8;19;0;0
250933905000001;1;140;2;3
250933905000002;8;67;0;0
250933905000003;8;108;0;0
250933905000004;8;114;0;0
250933905000005;8;186;0;0
250933905000006;8;138;1;0
250933905000007;8;106;0;0
250937005000001;1;94;0;2
250937005000002;8;188;0;0
250937005000003;8;69;0;0
250937005000004;1;137;0;0
250939605000001;1;175;0;0
250939605000002;1;196;1;0
250939605000003;1;132;1;0
250939605000004;8;92;0;0
250939605000005;8;193;0;1
250939605000006;8;54;0;0
250939605000007;8;28;0;0
250939605000008;8;23;0;0
250939605000009;8;18;0;0
250939605000010;1;239;0;0
250939605000011;1;57;0;0
250940405000001;1;249;0;0
250940405000002;1;148;0;0
250940405000003;1;133;1;0
250940405000004;1;156;0;0
250940405000005;1;104;1;0
250940405000006;8;190;0;0
250940405000007;8;280;1;0
250940405000008;8;169;0;0
250940405000009;5;69;0;0
250940405000010;8;81;0;0
250940405000011;1;185;0;0
250940420000001;1;88;0;0
250940420000002;8;88;3;0
250940420000003;8;159;0;0
250940420000004;5;20;0;0
250940420000005;5;3;0;0
250940420000006;8;126;0;0
250940420000007;8;78;0;0
250940420000008;8;59;0;0
250940420000009;5;30;0;0
250950305000001;1;75;0;0
250950305000002;1;86;0;0
250950305000003;8;115;0;0
250950305000004;8;69;0;0
250950305000005;8;125;1;0
250950305000006;8;68;0;0
250950305000007;1;283;0;0
250950305000008;1;160;0;0
250960205000001;1;150;0;0
250960205000002;1;134;0;0
250960205000003;8;198;2;0
250960205000004;8;87;1;0
250960205000005;8;122;2;0
250960205000006;1;83;0;0
250960205000007;1;91;0;0
250970105000001;1;63;0;0
250970105000002;1;116;0;0
250970105000003;1;106;0;0
250970105000004;1;173;0;0
250970105000005;1;162;0;0
250970105000006;1;129;0;0
250970105000007;1;125;1;0
250970105000008;1;187;2;0
250970105000009;1;89;0;0
250970105000010;1;79;0;0
250970105000011;1;49;2;0
250970105000012;1;94;0;0
250970105000013;1;102;0;0
250970105000014;1;89;0;0
250970105000015;1;141;1;0
250970105000016;1;83;0;0
250970105000017;1;137;1;0
250970105000018;1;156;2;2
250970105000019;1;163;0;0
250970105000020;1;272;1;0
250970105000021;1;179;0;1
250970105000022;8;75;0;0
250970105000023;8;14;0;0
250970105000024;8;79;0;0
250970105000025;8;70;0;0
250970105000026;8;64;0;0
250970105000027;8;107;0;0
250970105000028;8;96;0;0
250970105000029;8;119;0;0
250970105000030;8;28;0;0
250970105000031;8;70;0;0
250970105000032;8;44;0;0
250970105000033;8;43;1;0
250970105000034;8;31;0;0
250970105000035;8;78;1;1
250970105000036;8;59;0;0
250970105000037;8;113;1;0
250970105000038;8;54;2;0
250970105000039;8;39;0;0
250970105000040;8;208;0;0
250970105000041;8;84;1;0
250970105000042;8;200;1;0
250970105000043;1;214;2;0
250970105000044;1;72;0;1
250970105000045;1;126;3;0
250970105000046;1;123;1;0
250970105000047;1;133;0;1
250970105000048;1;198;1;0
250970105000049;5;25;0;0
250970105000050;5;8;0;0
250980005000001;1;99;0;0
250980005000002;1;210;2;0
250980005000003;1;108;0;0
250980005000004;1;127;0;0
250980005000005;1;148;0;0
250980005000006;1;82;0;0
250980005000007;8;100;0;0
250980005000008;8;40;0;0
250980005000009;8;53;0;0
250980005000010;5;144;0;0
250980005000011;8;110;1;0
250980005000012;8;65;0;0
250980005000013;8;75;0;0
250980005000014;8;53;1;0
250980005000015;8;107;0;0
250980005000016;7;94;0;0
250980005000017;1;140;0;0
250990905000001;1;293;3;0
250990905000002;1;113;0;0
250990905000003;1;170;1;0
250990905000004;8;119;0;0
250990905000005;8;142;0;0
250990905000006;8;253;0;0
250990905000007;8;94;1;0
250990905000008;5;32;0;0
250990905000009;5;21;0;0
250990910000001;1;88;3;0
250990910000002;8;1;"X";"X"
250990910000003;8;76;"X";"X"
250990910000004;8;281;0;0
250990910000005;8;189;0;0
250990910000006;8;153;1;0
250990910000007;5;87;4;0
251000605000001;1;78;0;0
251000605000002;1;192;0;0
251000605000003;8;115;0;0
251000605000004;8;218;0;0
251000605000005;8;132;1;0
251000605000006;8;72;0;0
251000605000007;8;81;0;0
251000605000008;8;101;0;0
251000605000009;1;125;0;0
251000605000010;1;126;0;0
251000605000011;5;24;0;0
251000605000012;5;35;0;0
251000605000013;8;19;0;0
251010505000001;1;70;0;0
251010505000002;1;109;0;0
251010505000003;1;116;1;0
251010505000004;1;125;0;0
251010505000005;1;165;1;0
251010505000006;1;117;1;0
251010505000007;1;107;0;0
251010505000008;1;121;0;0
251010505000009;8;107;0;0
251010505000010;8;70;0;0
251010505000011;4;144;0;0
251010505000012;4;143;0;0
251010505000013;1;114;0;0
251010505000014;1;216;0;0
251010505000015;1;211;1;1
251020405000001;1;145;0;0
251020405000002;1;179;1;0
251020405000003;1;105;0;0
251020405000004;8;213;2;0
251020405000005;8;68;1;0
251020405000006;5;114;1;0
251020405000007;8;25;0;0
251020405000008;8;153;0;0
251020405000009;1;162;0;0
251030305000001;1;133;0;0
251030305000002;1;75;0;0
251030305000003;8;120;0;0
251030305000004;8;74;0;0
251030305000005;1;63;0;0
251030305000006;1;176;0;0
251030305000007;8;108;0;0
251040205000001;1;98;1;0
251040205000002;1;118;2;0
251040205000003;1;143;1;0
251040205000004;8;151;0;0
251040205000005;8;86;1;0
251040205000006;8;70;3;0
251040205000007;8;57;0;0
251040205000008;1;114;1;0
251040205000009;1;164;0;0
251040230000001;1;52;0;0
251040230000002;8;168;1;0
251040230000003;8;48;1;0
251050105000001;1;91;1;0
251050105000002;8;33;0;0
251050105000003;8;47;0;0
251050105000004;8;90;0;0
251050105000005;8;126;0;0
251050105000006;1;100;0;0
251050105000007;1;139;0;0
251060005000001;1;153;0;0
251060005000002;1;102;0;0
251060005000003;8;49;0;0
251060005000004;8;80;0;0
251060005000005;1;96;0;0
251065905000001;1;143;0;0
251065905000002;8;17;0;0
251065905000003;8;55;0;0
251070905000001;1;61;2;0
251070905000002;8;107;0;0
251070905000003;8;14;0;0
251070905000004;8;92;2;0
251070905000005;1;143;0;0
251080805000001;1;35;0;0
251080805000002;1;34;0;0
251080805000003;1;108;0;0
251080805000004;1;56;1;0
251080805000005;1;32;0;0
251080805000006;1;75;1;0
251080805000007;1;96;0;0
251080805000008;1;66;1;0
251080805000009;1;83;0;0
251080805000010;1;179;0;0
251080805000011;1;146;0;0
251080805000012;1;104;0;0
251080805000013;1;165;0;0
251080805000014;1;103;0;0
251080805000015;1;101;0;0
251080805000016;1;118;3;0
251080805000017;1;71;1;0
251080805000018;1;95;0;0
251080805000019;1;97;0;0
251080805000020;1;97;2;0
251080805000021;1;165;0;0
251080805000022;1;156;2;0
251080805000023;1;133;4;0
251080805000024;1;146;0;0
251080805000025;1;225;2;0
251080805000026;1;167;0;0
251080805000027;1;64;0;0
251080805000028;1;76;0;0
251080805000029;1;118;2;0
251080805000030;1;104;1;0
251080805000031;1;58;0;0
251080805000032;1;133;0;0
251080805000033;1;83;1;1
251080805000034;1;201;6;2
251080805000035;1;62;0;0
251080805000036;1;116;7;0
251080805000037;1;221;2;0
251080805000038;1;148;1;0
251080805000039;1;141;0;0
251080805000040;1;55;0;0
251080805000041;1;136;0;0
251080805000042;1;148;4;0
251080805000043;1;240;0;0
251080805000044;1;202;0;0
251080805000045;1;80;0;0
251080805000046;1;164;1;0
251080805000047;1;73;0;0
251080805000048;1;1;"X";"X"
251080805000049;1;364;0;0
251080805000050;1;141;1;0
251080805000051;1;86;0;0
251080805000052;1;97;0;0
251080805000053;1;105;1;0
251080805000054;1;66;0;0
251080805000055;1;124;0;0
251080805000056;1;125;0;0
251080805000057;1;115;0;0
251080805000058;1;200;1;0
251080805000059;1;225;2;0
251080805000060;1;120;0;0
251080805000061;1;377;3;1
251080805000062;1;65;2;0
251080805000063;1;192;2;0
251080805000064;1;218;3;0
251080805000065;1;174;0;0
251080805000066;1;199;1;0
251080805000067;1;182;2;0
251080805000068;1;301;9;0
251080805000069;1;86;0;0
251080805000070;1;133;3;0
251080805000071;1;152;0;0
251080805000072;1;151;0;0
251080805000073;1;116;0;0
251080805000074;1;342;5;0
251080805000075;1;120;1;0
251080805000076;1;301;5;1
251080805000077;1;5;"X";"X"
251080805000078;1;164;1;1
251080805000079;1;283;5;0
251080805000080;1;58;"X";"X"
251080805000081;1;94;2;0
251080805000082;1;198;3;0
251080805000083;1;14;0;0
251080805000084;1;19;0;0
251080805000085;1;56;0;2
251080805000086;1;318;0;0
251080805000087;1;203;0;0
251080805000088;1;49;0;0
251080805000089;1;5;"X";"X"
251080805000090;1;2;0;0
251080805000091;1;25;0;0
251080805000092;1;22;0;0
251080805000093;1;26;0;0
251080805000094;1;66;4;0
251080805000095;1;4;0;0
251080805000096;1;40;0;0
251080805000097;1;14;0;0
251080805000098;1;25;0;0
251080805000099;1;143;0;0
251080805000100;1;8;0;0
251080805000101;1;46;0;0
251080805000102;1;220;0;0
251080805000103;1;2;0;0
251080805000104;1;14;0;0
251080805000105;1;53;0;0
251080805000106;8;104;2;0
251080805000107;8;69;0;0
251080805000108;8;102;0;0
251080805000109;8;2;0;0
251080805000110;7;54;1;0
251080805000111;8;154;0;0
251080805000112;1;105;0;0
251080805000113;1;31;0;0
251080805000114;1;84;0;0
251080805000115;1;95;0;1
251080805000116;1;268;6;1
251080805000117;1;221;0;0
251080805000118;1;114;1;0
251080805000119;1;101;1;0
251080805000120;1;213;1;0
251080805000121;1;104;0;0
251080805000122;1;173;0;0
251080805000123;1;113;0;0
251080805000124;1;204;1;0
251080805000125;1;161;3;0
251080805000126;1;244;1;0
251080805000127;1;123;1;0
251080805000128;1;84;6;0
251080805000129;1;134;1;0
251080805000130;1;127;1;0
251080805000131;1;174;0;1
