Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
251597105000008;8;31;125;13;4;3;1;0;1;0;380;3397;62557;9085;4874;5416;4000;0;8000;0;558;178;97329;6;68;8;4;1;1;0;1;0;199;649;33685;5345;4874;1616;4000;0;8000;0;288;89;58169;25;57;5;0;2;0;0;0;0;181;2748;28872;3740;0;3800;0;0;0;0;270;89;39160;31;125;13;4;3;1;0;1;0;380;3397;62557;9085;4874;5416;4000;0;8000;0;558;178;97329;6;68;8;4;1;1;0;1;0;199;649;33685;5345;4874;1616;4000;0;8000;0;288;89;58169;25;57;5;0;2;0;0;0;0;181;2748;28872;3740;0;3800;0;0;0;0;270;89;39160;
251597105000009;8;41;75;24;2;2;1;0;0;0;127;4550;35596;19595;2600;3800;3000;0;0;0;272;145;69141;6;41;17;2;1;1;0;0;0;73;1120;19106;13030;2600;2000;3000;0;0;0;141;68;40856;35;34;7;0;1;0;0;0;0;54;3430;16490;6565;0;1800;0;0;0;0;131;77;28285;41;75;24;2;2;1;0;0;0;127;4550;35596;19595;2600;3800;3000;0;0;0;272;145;69141;6;41;17;2;1;1;0;0;0;73;1120;19106;13030;2600;2000;3000;0;0;0;141;68;40856;35;34;7;0;1;0;0;0;0;54;3430;16490;6565;0;1800;0;0;0;0;131;77;28285;
251597105000010;5;66;115;20;3;0;0;0;0;0;221;8647;55072;14575;3672;0;0;0;0;0;425;204;81966;10;72;9;2;0;0;0;0;0;117;1695;33930;6619;2472;0;0;0;0;0;210;93;44716;56;43;11;1;0;0;0;0;0;104;6952;21142;7956;1200;0;0;0;0;0;215;111;37250;66;114;20;3;0;0;0;0;0;221;8647;54562;14575;3672;0;0;0;0;0;424;203;81456;10;71;9;2;0;0;0;0;0;117;1695;33420;6619;2472;0;0;0;0;0;209;92;44206;56;43;11;1;0;0;0;0;0;104;6952;21142;7956;1200;0;0;0;0;0;215;111;37250;
251597105000011;8;62;131;11;5;0;0;0;0;0;561;7637;64946;8910;6930;0;0;0;0;0;770;209;88423;19;65;5;3;0;0;0;0;0;298;3564;32290;3535;4030;0;0;0;0;0;390;92;43419;43;66;6;2;0;0;0;0;0;263;4073;32656;5375;2900;0;0;0;0;0;380;117;45004;62;131;11;5;0;0;0;0;0;561;7637;64946;8910;6930;0;0;0;0;0;770;209;88423;19;65;5;3;0;0;0;0;0;298;3564;32290;3535;4030;0;0;0;0;0;390;92;43419;43;66;6;2;0;0;0;0;0;263;4073;32656;5375;2900;0;0;0;0;0;380;117;45004;
251597105000012;8;85;77;20;4;0;0;0;0;0;143;10368;37410;14514;5460;0;0;0;0;0;329;186;67752;35;39;15;4;0;0;0;0;0;73;4945;18320;10550;5460;0;0;0;0;0;166;93;39275;50;38;5;0;0;0;0;0;0;70;5423;19090;3964;0;0;0;0;0;0;163;93;28477;85;77;20;4;0;0;0;0;0;143;10368;37410;14514;5460;0;0;0;0;0;329;186;67752;35;39;15;4;0;0;0;0;0;73;4945;18320;10550;5460;0;0;0;0;0;166;93;39275;50;38;5;0;0;0;0;0;0;70;5423;19090;3964;0;0;0;0;0;0;163;93;28477;
251600305000001;1;42;164;116;21;22;11;3;1;0;308;8142;80390;79151;29551;48450;40534;20300;10200;0;688;380;316718;16;88;53;13;11;7;0;0;0;128;3255;42770;36305;18630;23400;24534;0;0;0;316;188;148894;26;76;63;8;11;4;3;1;0;180;4887;37620;42846;10921;25050;16000;20300;10200;0;372;192;167824;42;164;115;21;22;11;3;1;0;307;8142;80390;78636;29551;48450;40534;20300;10200;0;686;379;316203;16;88;53;13;11;7;0;0;0;127;3255;42770;36305;18630;23400;24534;0;0;0;315;188;148894;26;76;62;8;11;4;3;1;0;180;4887;37620;42331;10921;25050;16000;20300;10200;0;371;191;167309;
251600305000002;1;89;242;132;50;50;30;6;3;0;289;13015;116962;115593;67572;101780;105200;37650;25874;0;891;602;583646;32;103;65;28;33;19;4;3;0;121;5215;49870;56308;39715;68110;67950;24450;25874;0;408;287;337492;57;139;67;22;17;11;2;0;0;168;7800;67092;59285;27857;33670;37250;13200;0;0;483;315;246154;89;239;132;50;50;30;6;3;0;288;13015;115432;115593;67572;101780;105200;37650;25874;0;887;599;582116;32;100;65;28;33;19;4;3;0;120;5215;48340;56308;39715;68110;67950;24450;25874;0;404;284;335962;57;139;67;22;17;11;2;0;0;168;7800;67092;59285;27857;33670;37250;13200;0;0;483;315;246154;
251600305000003;1;37;230;114;34;47;18;4;3;2;304;5511;112860;98748;46190;99199;60100;25400;26500;30000;793;489;504508;13;94;48;16;23;10;3;3;2;158;1912;46360;42008;22020;49399;33200;18000;26500;30000;370;212;269399;24;136;66;18;24;8;1;0;0;146;3599;66500;56740;24170;49800;26900;7400;0;0;423;277;235109;37;230;114;33;47;18;4;3;2;265;5511;112860;98748;44790;99199;60100;25400;26500;30000;753;488;503108;13;94;48;16;23;10;3;3;2;119;1912;46360;42008;22020;49399;33200;18000;26500;30000;331;212;269399;24;136;66;17;24;8;1;0;0;146;3599;66500;56740;22770;49800;26900;7400;0;0;422;276;233709;
251600305000004;1;18;115;69;27;30;17;1;1;3;120;3218;57150;58646;37520;58425;68200;6500;10000;37800;401;281;337459;4;45;28;16;14;6;0;1;2;54;911;22030;23426;22950;26585;25500;0;10000;24800;170;116;156202;14;70;41;11;16;11;1;0;1;66;2307;35120;35220;14570;31840;42700;6500;0;13000;231;165;181257;18;115;69;27;30;17;1;1;3;120;3218;57150;58646;37520;58425;68200;6500;10000;37800;401;281;337459;4;45;28;16;14;6;0;1;2;54;911;22030;23426;22950;26585;25500;0;10000;24800;170;116;156202;14;70;41;11;16;11;1;0;1;66;2307;35120;35220;14570;31840;42700;6500;0;13000;231;165;181257;
251600305000005;1;54;226;46;12;10;10;2;0;0;337;7337;109976;37739;16160;20136;35700;12936;0;0;697;360;239984;11;99;24;9;6;8;2;0;0;153;2030;47790;18568;12560;12340;27700;12936;0;0;312;159;133924;43;127;22;3;4;2;0;0;0;184;5307;62186;19171;3600;7796;8000;0;0;0;385;201;106060;54;226;46;12;10;10;2;0;0;337;7337;109976;37739;16160;20136;35700;12936;0;0;697;360;239984;11;99;24;9;6;8;2;0;0;153;2030;47790;18568;12560;12340;27700;12936;0;0;312;159;133924;43;127;22;3;4;2;0;0;0;184;5307;62186;19171;3600;7796;8000;0;0;0;385;201;106060;
251600305000006;1;87;303;89;32;22;14;1;0;0;381;12211;144841;72290;42210;43800;52300;6000;0;0;929;548;373652;22;147;62;16;14;12;1;0;0;151;3690;69342;49970;21130;28600;44700;6000;0;0;425;274;223432;65;156;27;16;8;2;0;0;0;230;8521;75499;22320;21080;15200;7600;0;0;0;504;274;150220;87;303;89;32;22;14;1;0;0;381;12211;144841;72290;42210;43800;52300;6000;0;0;929;548;373652;22;147;62;16;14;12;1;0;0;151;3690;69342;49970;21130;28600;44700;6000;0;0;425;274;223432;65;156;27;16;8;2;0;0;0;230;8521;75499;22320;21080;15200;7600;0;0;0;504;274;150220;
251600305000007;1;85;297;101;26;13;8;0;0;3;380;15078;146250;90444;35730;26900;24500;0;0;49000;913;533;387902;33;152;60;17;8;5;0;0;2;154;6760;74760;53072;23700;16600;15700;0;0;37000;431;277;227592;52;145;41;9;5;3;0;0;1;226;8318;71490;37372;12030;10300;8800;0;0;12000;482;256;160310;85;297;101;26;13;8;0;0;3;380;15078;146250;90444;35730;26900;24500;0;0;49000;913;533;387902;33;152;60;17;8;5;0;0;2;154;6760;74760;53072;23700;16600;15700;0;0;37000;431;277;227592;52;145;41;9;5;3;0;0;1;226;8318;71490;37372;12030;10300;8800;0;0;12000;482;256;160310;
251600305000008;1;261;395;78;16;20;10;2;0;0;444;34600;182532;61170;21640;39713;33604;11258;0;0;1226;782;384517;97;203;37;9;13;6;1;0;0;204;14711;92796;28587;12100;25833;22481;5258;0;0;570;366;201766;164;192;41;7;7;4;1;0;0;240;19889;89736;32583;9540;13880;11123;6000;0;0;656;416;182751;261;395;78;16;20;10;2;0;0;443;34600;182532;61170;21640;39713;33604;11258;0;0;1225;782;384517;97;203;37;9;13;6;1;0;0;203;14711;92796;28587;12100;25833;22481;5258;0;0;569;366;201766;164;192;41;7;7;4;1;0;0;240;19889;89736;32583;9540;13880;11123;6000;0;0;656;416;182751;
251600305000009;1;122;185;37;6;1;0;1;0;0;300;18204;86633;28838;7800;1800;0;7000;0;0;652;352;150275;56;99;19;3;0;0;1;0;0;135;8930;45528;14283;4000;0;0;7000;0;0;313;178;79741;66;86;18;3;1;0;0;0;0;165;9274;41105;14555;3800;1800;0;0;0;0;339;174;70534;122;185;37;6;1;0;1;0;0;300;18204;86633;28838;7800;1800;0;7000;0;0;652;352;150275;56;99;19;3;0;0;1;0;0;135;8930;45528;14283;4000;0;0;7000;0;0;313;178;79741;66;86;18;3;1;0;0;0;0;165;9274;41105;14555;3800;1800;0;0;0;0;339;174;70534;
251600305000010;1;89;274;90;37;37;24;1;0;4;311;12988;132465;73514;50854;74266;86169;6000;0;67700;867;556;503956;38;124;38;16;23;16;1;0;4;118;6305;59265;30275;21534;46391;58050;6000;0;67700;378;260;295520;51;150;52;21;14;8;0;0;0;193;6683;73200;43239;29320;27875;28119;0;0;0;489;296;208436;89;258;89;37;36;24;1;0;4;309;12988;124305;72494;50854;72266;86169;6000;0;67700;847;538;492776;38;121;38;16;22;16;1;0;4;118;6305;57735;30275;21534;44391;58050;6000;0;67700;374;256;291990;51;137;51;21;14;8;0;0;0;191;6683;66570;42219;29320;27875;28119;0;0;0;473;282;200786;
251600305000011;1;90;282;87;17;13;1;0;0;0;322;15579;136560;78830;23860;27555;3000;0;0;0;812;490;285384;38;133;46;11;9;1;0;0;0;140;6620;63480;41870;15800;18700;3000;0;0;0;378;238;149470;52;149;41;6;4;0;0;0;0;182;8959;73080;36960;8060;8855;0;0;0;0;434;252;135914;89;281;87;17;13;1;0;0;0;320;15329;136050;78830;23860;27555;3000;0;0;0;808;488;284624;37;133;46;11;9;1;0;0;0;139;6370;63480;41870;15800;18700;3000;0;0;0;376;237;149220;52;148;41;6;4;0;0;0;0;181;8959;72570;36960;8060;8855;0;0;0;0;432;251;135404;
251600305000012;1;205;317;40;4;3;2;0;0;0;376;28245;149530;34890;5630;6000;6000;0;0;0;947;571;230295;89;162;14;2;3;1;0;0;0;180;14887;74440;11460;2730;6000;3000;0;0;0;451;271;112517;116;155;26;2;0;1;0;0;0;196;13358;75090;23430;2900;0;3000;0;0;0;496;300;117778;205;317;40;4;3;2;0;0;0;376;28245;149530;34890;5630;6000;6000;0;0;0;947;571;230295;89;162;14;2;3;1;0;0;0;180;14887;74440;11460;2730;6000;3000;0;0;0;451;271;112517;116;155;26;2;0;1;0;0;0;196;13358;75090;23430;2900;0;3000;0;0;0;496;300;117778;
251600305000013;1;154;212;56;3;1;1;0;0;0;347;20005;98963;42809;3920;2500;3000;0;0;0;774;427;171197;54;119;26;3;1;1;0;0;0;164;8391;54835;18861;3920;2500;3000;0;0;0;368;204;91507;100;93;30;0;0;0;0;0;0;183;11614;44128;23948;0;0;0;0;0;0;406;223;79690;154;212;56;3;1;1;0;0;0;347;20005;98963;42809;3920;2500;3000;0;0;0;774;427;171197;54;119;26;3;1;1;0;0;0;164;8391;54835;18861;3920;2500;3000;0;0;0;368;204;91507;100;93;30;0;0;0;0;0;0;183;11614;44128;23948;0;0;0;0;0;0;406;223;79690;
251600305000014;1;106;175;28;7;13;1;0;0;0;323;14318;82792;21450;9357;27679;2700;0;0;0;653;330;158296;30;97;16;3;9;1;0;0;0;152;5013;45125;12100;3797;19807;2700;0;0;0;308;156;88542;76;78;12;4;4;0;0;0;0;171;9305;37667;9350;5560;7872;0;0;0;0;345;174;69754;106;175;28;7;13;1;0;0;0;323;14318;82792;21450;9357;27679;2700;0;0;0;653;330;158296;30;97;16;3;9;1;0;0;0;152;5013;45125;12100;3797;19807;2700;0;0;0;308;156;88542;76;78;12;4;4;0;0;0;0;171;9305;37667;9350;5560;7872;0;0;0;0;345;174;69754;
251600305000015;1;170;125;16;2;0;0;0;0;0;537;19922;59495;11600;2300;0;0;0;0;0;850;313;93317;49;61;11;1;0;0;0;0;0;289;6477;28651;7240;1200;0;0;0;0;0;411;122;43568;121;64;5;1;0;0;0;0;0;248;13445;30844;4360;1100;0;0;0;0;0;439;191;49749;170;125;16;2;0;0;0;0;0;537;19922;59495;11600;2300;0;0;0;0;0;850;313;93317;49;61;11;1;0;0;0;0;0;289;6477;28651;7240;1200;0;0;0;0;0;411;122;43568;121;64;5;1;0;0;0;0;0;248;13445;30844;4360;1100;0;0;0;0;0;439;191;49749;
251600305000016;1;92;150;20;9;1;2;0;0;0;282;12242;71269;15058;11680;2500;6500;0;0;0;556;274;119249;27;77;11;6;1;2;0;0;0;129;4210;35975;7778;7780;2500;6500;0;0;0;253;124;64743;65;73;9;3;0;0;0;0;0;153;8032;35294;7280;3900;0;0;0;0;0;303;150;54506;92;150;20;9;1;2;0;0;0;282;12242;71269;15058;11680;2500;6500;0;0;0;556;274;119249;27;77;11;6;1;2;0;0;0;129;4210;35975;7778;7780;2500;6500;0;0;0;253;124;64743;65;73;9;3;0;0;0;0;0;153;8032;35294;7280;3900;0;0;0;0;0;303;150;54506;
251600305000017;1;118;248;27;4;4;0;0;0;0;267;15711;119678;21540;5700;7240;0;0;0;0;668;401;169869;38;116;17;3;1;0;0;0;0;140;6360;54690;13530;4200;1600;0;0;0;0;315;175;80380;80;132;10;1;3;0;0;0;0;127;9351;64988;8010;1500;5640;0;0;0;0;353;226;89489;118;248;27;4;4;0;0;0;0;267;15711;119678;21540;5700;7240;0;0;0;0;668;401;169869;38;116;17;3;1;0;0;0;0;140;6360;54690;13530;4200;1600;0;0;0;0;315;175;80380;80;132;10;1;3;0;0;0;0;127;9351;64988;8010;1500;5640;0;0;0;0;353;226;89489;
251600305000018;1;53;260;60;12;2;1;0;0;0;297;9410;126350;47255;16400;4000;3000;0;0;0;685;388;206415;17;114;39;6;0;1;0;0;0;126;3230;55140;30520;8300;0;3000;0;0;0;303;177;100190;36;146;21;6;2;0;0;0;0;171;6180;71210;16735;8100;4000;0;0;0;0;382;211;106225;53;260;60;12;2;1;0;0;0;297;9410;126350;47255;16400;4000;3000;0;0;0;685;388;206415;17;114;39;6;0;1;0;0;0;126;3230;55140;30520;8300;0;3000;0;0;0;303;177;100190;36;146;21;6;2;0;0;0;0;171;6180;71210;16735;8100;4000;0;0;0;0;382;211;106225;
251600305000019;1;149;249;49;7;10;4;0;0;0;328;21955;118839;40853;9550;19935;13885;0;0;0;796;468;225017;58;120;24;2;6;4;0;0;0;154;9703;56137;19352;2800;12335;13885;0;0;0;368;214;114212;91;129;25;5;4;0;0;0;0;174;12252;62702;21501;6750;7600;0;0;0;0;428;254;110805;149;248;49;7;10;4;0;0;0;325;21955;118539;40853;9550;19935;13885;0;0;0;792;467;224717;58;120;24;2;6;4;0;0;0;153;9703;56137;19352;2800;12335;13885;0;0;0;367;214;114212;91;128;25;5;4;0;0;0;0;172;12252;62402;21501;6750;7600;0;0;0;0;425;253;110505;
251600305000020;1;65;211;61;13;11;10;0;0;0;215;8711;102710;50675;17480;22177;35686;0;0;0;586;371;237439;25;104;33;6;5;5;0;0;0;83;3623;49880;27421;8100;9800;20294;0;0;0;261;178;119118;40;107;28;7;6;5;0;0;0;132;5088;52830;23254;9380;12377;15392;0;0;0;325;193;118321;65;211;61;13;11;10;0;0;0;215;8711;102710;50675;17480;22177;35686;0;0;0;586;371;237439;25;104;33;6;5;5;0;0;0;83;3623;49880;27421;8100;9800;20294;0;0;0;261;178;119118;40;107;28;7;6;5;0;0;0;132;5088;52830;23254;9380;12377;15392;0;0;0;325;193;118321;
251600305000021;8;213;146;11;0;1;1;0;0;0;266;23944;69107;8797;0;2000;5000;0;0;0;638;372;108848;104;79;6;0;1;1;0;0;0;118;13450;36560;4702;0;2000;5000;0;0;0;309;191;61712;109;67;5;0;0;0;0;0;0;148;10494;32547;4095;0;0;0;0;0;0;329;181;47136;211;146;11;0;1;1;0;0;0;265;23644;69107;8797;0;2000;5000;0;0;0;635;370;108548;103;79;6;0;1;1;0;0;0;117;13300;36560;4702;0;2000;5000;0;0;0;307;190;61562;108;67;5;0;0;0;0;0;0;148;10344;32547;4095;0;0;0;0;0;0;328;180;46986;
251600305000022;8;84;68;10;1;0;0;0;0;0;101;9588;31492;7990;1101;0;0;0;0;0;264;163;50171;42;40;7;1;0;0;0;0;0;46;4927;18050;5350;1101;0;0;0;0;0;136;90;29428;42;28;3;0;0;0;0;0;0;55;4661;13442;2640;0;0;0;0;0;0;128;73;20743;84;68;10;1;0;0;0;0;0;101;9588;31492;7990;1101;0;0;0;0;0;264;163;50171;42;40;7;1;0;0;0;0;0;46;4927;18050;5350;1101;0;0;0;0;0;136;90;29428;42;28;3;0;0;0;0;0;0;55;4661;13442;2640;0;0;0;0;0;0;128;73;20743;
251600305000023;8;79;91;14;2;0;0;0;0;0;165;9265;45480;13102;2450;0;0;0;0;0;351;186;70297;29;42;3;0;0;0;0;0;0;101;4338;20740;2520;0;0;0;0;0;0;175;74;27598;50;49;11;2;0;0;0;0;0;64;4927;24740;10582;2450;0;0;0;0;0;176;112;42699;79;91;14;2;0;0;0;0;0;165;9265;45480;13102;2450;0;0;0;0;0;351;186;70297;29;42;3;0;0;0;0;0;0;101;4338;20740;2520;0;0;0;0;0;0;175;74;27598;50;49;11;2;0;0;0;0;0;64;4927;24740;10582;2450;0;0;0;0;0;176;112;42699;
251600305000024;8;150;171;20;1;0;0;0;0;0;300;13374;86560;18670;1120;0;0;0;0;0;642;342;119724;89;81;8;1;0;0;0;0;0;131;6835;40720;7470;1120;0;0;0;0;0;310;179;56145;61;90;12;0;0;0;0;0;0;169;6539;45840;11200;0;0;0;0;0;0;332;163;63579;150;171;20;1;0;0;0;0;0;300;13374;86560;18670;1120;0;0;0;0;0;642;342;119724;89;81;8;1;0;0;0;0;0;131;6835;40720;7470;1120;0;0;0;0;0;310;179;56145;61;90;12;0;0;0;0;0;0;169;6539;45840;11200;0;0;0;0;0;0;332;163;63579;
251600305000025;8;33;46;10;1;0;0;0;0;0;84;4504;20168;8400;1530;0;0;0;0;0;174;90;34602;20;19;5;0;0;0;0;0;0;42;3049;8219;4390;0;0;0;0;0;0;86;44;15658;13;27;5;1;0;0;0;0;0;42;1455;11949;4010;1530;0;0;0;0;0;88;46;18944;33;46;10;1;0;0;0;0;0;84;4504;20168;8400;1530;0;0;0;0;0;174;90;34602;20;19;5;0;0;0;0;0;0;42;3049;8219;4390;0;0;0;0;0;0;86;44;15658;13;27;5;1;0;0;0;0;0;42;1455;11949;4010;1530;0;0;0;0;0;88;46;18944;
251600305000026;8;78;113;6;0;0;0;0;0;0;173;9870;54825;4014;0;0;0;0;0;0;370;197;68709;29;56;3;0;0;0;0;0;0;85;3439;27025;2270;0;0;0;0;0;0;173;88;32734;49;57;3;0;0;0;0;0;0;88;6431;27800;1744;0;0;0;0;0;0;197;109;35975;78;113;6;0;0;0;0;0;0;173;9870;54825;4014;0;0;0;0;0;0;370;197;68709;29;56;3;0;0;0;0;0;0;85;3439;27025;2270;0;0;0;0;0;0;173;88;32734;49;57;3;0;0;0;0;0;0;88;6431;27800;1744;0;0;0;0;0;0;197;109;35975;
251600305000027;8;47;44;5;1;1;0;0;0;0;70;5899;19860;3970;1100;2000;0;0;0;0;168;98;32829;24;26;3;0;1;0;0;0;0;39;3362;11530;2330;0;2000;0;0;0;0;93;54;19222;23;18;2;1;0;0;0;0;0;31;2537;8330;1640;1100;0;0;0;0;0;75;44;13607;47;44;5;1;1;0;0;0;0;70;5899;19860;3970;1100;2000;0;0;0;0;168;98;32829;24;26;3;0;1;0;0;0;0;39;3362;11530;2330;0;2000;0;0;0;0;93;54;19222;23;18;2;1;0;0;0;0;0;31;2537;8330;1640;1100;0;0;0;0;0;75;44;13607;
251600305000028;8;104;73;11;0;0;0;0;0;0;180;12133;35685;8551;0;0;0;0;0;0;368;188;56369;53;37;5;0;0;0;0;0;0;112;6711;17745;4071;0;0;0;0;0;0;207;95;28527;51;36;6;0;0;0;0;0;0;68;5422;17940;4480;0;0;0;0;0;0;161;93;27842;104;73;11;0;0;0;0;0;0;180;12133;35685;8551;0;0;0;0;0;0;368;188;56369;53;37;5;0;0;0;0;0;0;112;6711;17745;4071;0;0;0;0;0;0;207;95;28527;51;36;6;0;0;0;0;0;0;68;5422;17940;4480;0;0;0;0;0;0;161;93;27842;
251600305000029;8;25;42;2;0;0;0;0;0;0;157;2601;21260;2040;0;0;0;0;0;0;226;69;25901;3;19;0;0;0;0;0;0;0;94;302;9530;0;0;0;0;0;0;0;116;22;9832;22;23;2;0;0;0;0;0;0;63;2299;11730;2040;0;0;0;0;0;0;110;47;16069;25;42;2;0;0;0;0;0;0;157;2601;21260;2040;0;0;0;0;0;0;226;69;25901;3;19;0;0;0;0;0;0;0;94;302;9530;0;0;0;0;0;0;0;116;22;9832;22;23;2;0;0;0;0;0;0;63;2299;11730;2040;0;0;0;0;0;0;110;47;16069;
251600305000030;8;71;80;4;0;0;1;0;0;0;169;8183;40300;2700;0;0;2600;0;0;0;325;156;53783;27;37;4;0;0;1;0;0;0;93;3234;18370;2700;0;0;2600;0;0;0;162;69;26904;44;43;0;0;0;0;0;0;0;76;4949;21930;0;0;0;0;0;0;0;163;87;26879;71;80;4;0;0;1;0;0;0;169;8183;40300;2700;0;0;2600;0;0;0;325;156;53783;27;37;4;0;0;1;0;0;0;93;3234;18370;2700;0;0;2600;0;0;0;162;69;26904;44;43;0;0;0;0;0;0;0;76;4949;21930;0;0;0;0;0;0;0;163;87;26879;
251600305000031;8;60;35;7;0;1;0;0;0;0;143;6738;17260;5238;0;1600;0;0;0;0;246;103;30836;19;21;4;0;1;0;0;0;0;79;2388;10310;3050;0;1600;0;0;0;0;124;45;17348;41;14;3;0;0;0;0;0;0;64;4350;6950;2188;0;0;0;0;0;0;122;58;13488;60;35;7;0;1;0;0;0;0;141;6738;17260;5238;0;1600;0;0;0;0;244;103;30836;19;21;4;0;1;0;0;0;0;78;2388;10310;3050;0;1600;0;0;0;0;123;45;17348;41;14;3;0;0;0;0;0;0;63;4350;6950;2188;0;0;0;0;0;0;121;58;13488;
251600305000032;5;167;126;25;1;1;1;0;0;0;201;23142;61873;23757;1200;1660;3770;0;0;0;522;321;115402;75;60;8;1;0;0;0;0;0;107;10682;29028;6880;1200;0;0;0;0;0;251;144;47790;92;66;17;0;1;1;0;0;0;94;12460;32845;16877;0;1660;3770;0;0;0;271;177;67612;167;123;25;1;1;1;0;0;0;200;23142;60343;23757;1200;1660;3770;0;0;0;518;318;113872;75;60;8;1;0;0;0;0;0;107;10682;29028;6880;1200;0;0;0;0;0;251;144;47790;92;63;17;0;1;1;0;0;0;93;12460;31315;16877;0;1660;3770;0;0;0;267;174;66082;
251600305000033;8;46;30;10;0;0;0;0;0;0;107;5934;14020;6610;0;0;0;0;0;0;193;86;26564;25;16;6;0;0;0;0;0;0;46;3360;7260;4390;0;0;0;0;0;0;93;47;15010;21;14;4;0;0;0;0;0;0;61;2574;6760;2220;0;0;0;0;0;0;100;39;11554;46;30;10;0;0;0;0;0;0;107;5934;14020;6610;0;0;0;0;0;0;193;86;26564;25;16;6;0;0;0;0;0;0;46;3360;7260;4390;0;0;0;0;0;0;93;47;15010;21;14;4;0;0;0;0;0;0;61;2574;6760;2220;0;0;0;0;0;0;100;39;11554;
251600305000034;8;103;126;18;5;1;1;0;0;0;220;13450;62476;15435;6240;2500;4500;0;0;0;474;254;104601;57;59;5;2;0;0;0;0;0;107;8540;28776;3665;2810;0;0;0;0;0;230;123;43791;46;67;13;3;1;1;0;0;0;113;4910;33700;11770;3430;2500;4500;0;0;0;244;131;60810;103;126;18;5;1;1;0;0;0;220;13450;62476;15435;6240;2500;4500;0;0;0;474;254;104601;57;59;5;2;0;0;0;0;0;107;8540;28776;3665;2810;0;0;0;0;0;230;123;43791;46;67;13;3;1;1;0;0;0;113;4910;33700;11770;3430;2500;4500;0;0;0;244;131;60810;
251600305000035;1;131;98;8;1;0;0;0;0;0;200;15494;45730;5960;1200;0;0;0;0;0;438;238;68384;47;55;4;0;0;0;0;0;0;107;5762;24858;2940;0;0;0;0;0;0;213;106;33560;84;43;4;1;0;0;0;0;0;93;9732;20872;3020;1200;0;0;0;0;0;225;132;34824;131;98;8;1;0;0;0;0;0;200;15494;45730;5960;1200;0;0;0;0;0;438;238;68384;47;55;4;0;0;0;0;0;0;107;5762;24858;2940;0;0;0;0;0;0;213;106;33560;84;43;4;1;0;0;0;0;0;93;9732;20872;3020;1200;0;0;0;0;0;225;132;34824;
251600305000036;1;45;123;29;5;7;2;0;0;0;149;5369;61090;25850;6900;14210;6000;0;0;0;360;211;119419;13;63;15;3;4;2;0;0;0;61;2020;30900;13150;3900;8200;6000;0;0;0;161;100;64170;32;60;14;2;3;0;0;0;0;88;3349;30190;12700;3000;6010;0;0;0;0;199;111;55249;45;123;29;5;7;2;0;0;0;149;5369;61090;25850;6900;14210;6000;0;0;0;360;211;119419;13;63;15;3;4;2;0;0;0;61;2020;30900;13150;3900;8200;6000;0;0;0;161;100;64170;32;60;14;2;3;0;0;0;0;88;3349;30190;12700;3000;6010;0;0;0;0;199;111;55249;
251600305000037;8;102;107;16;1;1;0;0;0;0;199;12561;52740;12661;1530;2400;0;0;0;0;426;227;81892;44;48;3;0;1;0;0;0;0;108;5981;23450;1770;0;2400;0;0;0;0;204;96;33601;58;59;13;1;0;0;0;0;0;91;6580;29290;10891;1530;0;0;0;0;0;222;131;48291;102;107;16;1;1;0;0;0;0;199;12561;52740;12661;1530;2400;0;0;0;0;426;227;81892;44;48;3;0;1;0;0;0;0;108;5981;23450;1770;0;2400;0;0;0;0;204;96;33601;58;59;13;1;0;0;0;0;0;91;6580;29290;10891;1530;0;0;0;0;0;222;131;48291;
251600305000038;8;45;49;3;1;0;0;0;0;0;82;5595;23990;2200;1300;0;0;0;0;0;180;98;33085;24;23;2;1;0;0;0;0;0;47;3097;11160;1600;1300;0;0;0;0;0;97;50;17157;21;26;1;0;0;0;0;0;0;35;2498;12830;600;0;0;0;0;0;0;83;48;15928;45;49;3;1;0;0;0;0;0;82;5595;23990;2200;1300;0;0;0;0;0;180;98;33085;24;23;2;1;0;0;0;0;0;47;3097;11160;1600;1300;0;0;0;0;0;97;50;17157;21;26;1;0;0;0;0;0;0;35;2498;12830;600;0;0;0;0;0;0;83;48;15928;
